cid,acname,smiles,pIC50
139430365,IC50,CN1C=C(C2=NC=C(N=C21)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CNC[C@H]6CCC(=O)N6)Cl)CN7CC8(C7)CC(=O)NC8,9.946921557
139430406,IC50,COC1=NC(=CN=C1CNC[C@@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CCC(C6)C7=NC=CC=N7)Cl,9.8569852
139430199,IC50,COC1=NC(=CN=C1CNC[C@@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CCC(C6)C7=NC=CN=C7)Cl,10.15490196
155883523,IC50,COC1=NC(=CN=C1CNCCNC2=CC=C(C=C2)[N+](=O)[O-])C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CNC[C@@H]6CCC(=O)N6)Cl,8.769551079
134165168,IC50,C[C@H]([C@@H](C(=O)OC(C)(C)C)NCC1=CC(=C(C=C1OCC2=CC(=CN=C2)C#N)O[C@H]3CCC4=C(C=CC=C34)C5=CC=CC=C5F)Cl)O,4.989276135
139430269,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2F)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CN5CC6(C5)CC(=O)NC6)Cl)CN7CC8(C7)CC(=O)NC8,9.559090918
139430466,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CN5CC6(C5)CCC(=O)N6)F)CN7CC8(C7)CCC(=O)N8,10.19382003
139429936,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2F)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CN5CC6(C5)CCC(=O)N6)Cl)CN7CC8(C7)CCC(=O)N8,9.89279003
135148174,IC50,CC1=C(C=CC=C1C2=NC3=CC(=CC(=C3O2)C#N)CN4CC[C@H](C4)C(=O)O)C5=C(C(=CC=C5)C6=NC7=C(S6)C(N(CC7)C)(C)C)C,8
139457799,IC50,CN1C=C(C2=C1N=C(C=C2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CNC[C@@H]6CCC(=O)N6)Cl)CNC[C@@H]7CCC(=O)N7,9.607303047
134165116,IC50,C1CCN(C(C1)CO)CCNCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=CC=CC=C6F)Cl,6.522878745
139457843,IC50,CC(=O)N1CC2(C1)CN(C2)CC3=NC=C(N=C3OC)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=NC(=C(C=C6)CNC[C@@H]7CCC(=O)N7)OC)Cl,9.764471553
139430043,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC5CC5)CNC[C@@H]6CCC(=O)N6)Cl)CNC[C@@H]7CCC(=O)N7,10.10237291
139430096,IC50,CC1=NC2(CCCN(C2)CC3=NC=C(N=C3OC)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CNC[C@@H]7CCC(=O)N7)Cl)C(=O)N1,9.665546249
139457778,IC50,CC(=O)N1CC2(C1)CC(C2)NCC3=NC=C(N=C3OC)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CNC[C@H]7CCC(=O)N7)Cl,9.651695137
139430251,IC50,COC1=NC(=CN=C1CNC[C@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CNC6CCC7(C6)CC(=O)NC7)Cl,9.841637508
139430255,IC50,COC1=NC(=CN=C1CNC[C@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CCC7(CCC(=O)N7)CC6)Cl,9.88941029
134165030,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CN=C(N=C4)N5CCC(CC5)O)CN6CCC(CC6)O)Cl)C7=CC=CC=C7F,4.989276135
134165124,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CNCCCCN(CCO)CCO)Cl)C5=CC=CC=C5F,6.522878745
139430410,IC50,COC1=NC(=CN=C1CNC[C@@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CCC(C6)C7CCCO7)Cl,9.906578315
139430399,IC50,COC1=NC(=CN=C1CNC[C@@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CCC(C6)C7CCOC7)Cl,9.493494968
139430108,IC50,COC1=NC(=CN=C1CNC[C@@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6C[C@@H]7CCC[C@@]7(C6)CO)Cl,9.480172006
139430434,IC50,COC1=NC(=CN=C1CNC[C@@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CCC7(C6)CC(C7)CO)Cl,9.742321425
139430116,IC50,CC(=O)NC1CCC(CC1)NCC2=NC=C(N=C2OC)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CNC[C@H]6CCC(=O)N6)Cl,10.19382003
135146478,IC50,CN1CCC2=C(C1)N=C(N2C)C(=O)NC3=CC=CC(=C3Cl)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(N5C)CCN(C6)CC7CCC(CC7)C(=O)O)Cl,10
134165115,IC50,CC(C(=O)C1=CC(=C(C=C1)O)O)NCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=CC=CC=C6F)Cl,6.522878745
134165043,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CN[C@@H]([C@@H](C5=CC=CC=C5)O)C(=O)O)Cl)C6=CC=CC=C6F,6.522878745
134165142,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CN[C@H](CC5=CC=C(C=C5)O)C(=O)O)Cl)C6=CC=CC=C6F,4.989276135
118435048,IC50,CC1=C(C=CC=C1C2=CC3=C(C=C2)OCCO3)COC4=C(C=C(C(=C4)OCC5=CC(=CN=C5)C#N)CN[C@@H](CC6=CN=CC=C6)C(=O)O)Cl,7.378480976
139430321,IC50,COC1=NC(=CN=C1CNC[C@@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CC(C6)C7=CC=CC=C7)Cl,9.132532512
139430065,IC50,CN1C=C(C2=NC=C(N=C21)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CC7(C6)CC(=O)NC7)Cl)CN8CC9(C8)CC(=O)NC9,10.19382003
139457841,IC50,CN1C=C(C2=NC=C(N=C21)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CC7(C6)CCC(=O)N7)Cl)CN8CC9(C8)CCC(=O)N9,9.739928612
134165093,IC50,C[C@H]([C@@H](C(=O)OC(C)C)NCC1=CC(=C(C=C1OCC2=CC(=CN=C2)C#N)O[C@H]3CCC4=C(C=CC=C34)C5=C(C6=C(C=C5)OCCO6)F)Cl)O,4.989276135
134165131,IC50,CC(C)C1=NC=CN1CCCNCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=CC=CC=C6F)Cl,6.522878745
146556432,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CN[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)O)Cl)C5=CC=CC=C5F,7
139429902,IC50,COC1=NC(=CN=C1CNC[C@@H]2C[C@H](C(=O)N2)CC(F)(F)F)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CNC[C@@H]6C[C@H](C(=O)N6)CC(F)(F)F)Cl,8.245651664
139416229,IC50,COC1=C(C=CC(=C1)C2=C(C(=CC=C2)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CN5CC6(C5)CC(=O)NC6)Cl)Cl)CN7CC8(C7)CC(=O)NC8,9.950781977
139430166,IC50,COC1=C(C=CC(=C1)C2=C(C(=CC=C2)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CN5CC6(C5)CCC(=O)N6)Cl)Cl)CN7CC8(C7)CCC(=O)N8,9.721246399
139430202,IC50,COC1=NC(=CN=C1CNC[C@@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CCC(C6)C7=CC=CC=N7)Cl,9.552841969
139430061,IC50,COC1=NC(=CN=C1CNC[C@@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CNC[C@@H]6C[C@H]6C7=CN=CC=C7)Cl,9.721246399
139430201,IC50,COC1=NC(=CN=C1CNC[C@@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CCC(C6)C7=CN=CC=C7)Cl,9.795880017
139430407,IC50,COC1=NC(=CN=C1CNC[C@@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CCC(C6)C7=CC=NC=C7)Cl,9.500312917
146206834,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=CC=CC(=C3Cl)C4=CC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)CO)CNC[C@@H]7CCC(=O)N7,6.652987123
139457840,IC50,CC(=O)N1CC2(C1)CN(C2)CC3=CN(C4=NC(=CN=C34)C5=CC=CC(=C5Cl)C6=C(C(=CC=C6)C7=CN=C(C(=N7)OC)CNC[C@H]8CCC(=O)N8)Cl)C,10.19382003
139430366,IC50,CN1C=C(C2=NC=C(N=C21)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CNC[C@H]6CCC(=O)N6)Cl)CN7CCC8(C7)CCC(=O)N8,9.838631998
139429937,IC50,CC1=CC(=NC(=C1CN2CC3(C2)CC(=O)NC3)OC)C4=CC=CC(=C4F)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CN7CC8(C7)CC(=O)NC8)Cl,10.19382003
139429930,IC50,CC1=CC(=NC(=C1CN2CC3(C2)CCC(=O)N3)OC)C4=CC=CC(=C4F)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CN7CC8(C7)CCC(=O)N8)Cl,10.19382003
139430016,IC50,CCC1=NC(=CN=C1CN2CC3(C2)CC(=O)NC3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)CC)CN7CC8(C7)CC(=O)NC8)Cl,9.251811973
139430267,IC50,CCC1=NC(=CN=C1CN2CC3(C2)CCC(=O)N3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)CC)CN7CC8(C7)CCC(=O)N8)Cl,9.723538196
139457661,IC50,CC(=O)N1CC2(C1)CN(C2)CC3=NC=C(N=C3OC)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CN7CC8(C7)CN(C8)C(=O)C)Cl,9.756961951
139429897,IC50,COC1=NC(=CN=C1CNC[C@@H]2CC3(CC3)C(=O)N2)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CNC[C@@H]7CC8(CC8)C(=O)N7)Cl,9.174573882
139430285,IC50,COC1=NC(=CN=C1CN2CCC3(C2)CCC(=O)N3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CN7CCC8(C7)CCC(=O)N8)Cl,10.19382003
139457795,IC50,COC1=NC(=CN=C1CN[C@@H]2CC[C@H]3[C@@H]2NC(=O)C3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CN[C@@H]7CC[C@H]8[C@@H]7NC(=O)C8)Cl,8.913640169
139457821,IC50,CC(=O)N1CC2(C1)CN(C2)CC3=NC=C(N=C3OC)C4=CC=CC(=C4F)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CN7CC8(C7)CN(C8)C(=O)C)Cl,10.06550155
139457776,IC50,CC1=CC(=NC(=C1CN2CC3(C2)CN(C3)C(=O)C)OC)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CNC[C@@H]7CCC(=O)N7)Cl,10.19382003
139457766,IC50,CC(=O)N1CC2(C1)CN(C2)CC3=NC=C(N=C3NC)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CN7CC8(C7)CN(C8)C(=O)C)Cl,10
134165125,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CNCCCN5CCN(CC5)CCO)Cl)C6=CC=CC=C6F,6.522878745
139457767,IC50,CC(=O)N1CC2(C1)CN(C2)CC3=NC=C(N=C3NC)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)NC)CN7CC8(C7)CN(C8)C(=O)C)Cl,10.04575749
139429413,IC50,CCNC1=NC(=CN=C1CN2CC3(C2)CC(=O)NC3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)NCC)CN7CC8(C7)CC(=O)NC8)Cl,9.534617149
139429415,IC50,CCNC1=NC(=CN=C1CN2CC3(C2)CCC(=O)N3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)NCC)CN7CC8(C7)CCC(=O)N8)Cl,9.394694954
139430180,IC50,CN(C)C1=NC(=CN=C1CN2CC3(C2)CC(=O)NC3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)N(C)C)CN7CC8(C7)CC(=O)NC8)Cl,9.886056648
139429446,IC50,CN(C)C1=NC(=CN=C1CN2CC3(C2)CCC(=O)N3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)N(C)C)CN7CC8(C7)CCC(=O)N8)Cl,10.14874165
139430335,IC50,COC1=NC(=CN=C1CN2CCC(C2)N3CCNC3=O)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CN7CCC(C7)N8CCNC8=O)Cl,9.978810701
146207052,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNCC5CCCC(=O)N5)OC)Cl)CNCC6CCCC(=O)N6,5.967815188
135146635,IC50,CN1CCC2=C(C1)N=C(N2C)C(=O)NC3=CC=CC(=C3Cl)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(N5C)CCN(C6)CC78CCC(C7)(CC8)C(=O)O)Cl,9.040460954
139429900,IC50,COC1=NC(=CN=C1CNC[C@@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN(C[C@@H]6CCC(=O)N6)CC7CC7)Cl,9.019996628
134165113,IC50,CCN(CC)CCCC(C)NCC1=CC(=C(C=C1OCC2=CC(=CN=C2)C#N)O[C@H]3CCC4=C(C=CC=C34)C5=CC=CC=C5F)Cl,7
146206814,IC50,CC1=CC(=C(C(=C1)C2=NC(=C(C=C2)CNC[C@@H]3CCC(=O)N3)OC)C)C4=CC=CC(=C4Cl)C5=NC(=C(C=C5)CNC[C@@H]6CCC(=O)N6)OC,6.265878043
139430476,IC50,CC(=O)NC[C@@H]1CCN(C1)CC2=NC=C(N=C2OC)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CC[C@H](C6)CNC(=O)C)Cl,9.55129368
139430375,IC50,CC1(C[C@H](NC1=O)CNCC2=NC=C(N=C2OC)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CNC[C@@H]6CC(C(=O)N6)(C)C)Cl)C,10.09691001
135146640,IC50,CC1(CCC(CC1)CN2CCC3=C(C2)N=C(N3C)C(=O)NC4=CC=CC(=C4Cl)C5=C(C(=CC=C5)NC(=O)C6=NC7=C(N6C)CCN(C7)C)Cl)C(=O)O,10
135146543,IC50,CCN1CCC2=C(C1)N=C(N2C)C(=O)NC3=CC=CC(=C3Cl)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(N5C)CCN(C6)CC7CCC(CC7)C(=O)O)Cl,10
139430354,IC50,CN(C)C(=O)C1CCN(C1)CC2=NC=C(N=C2OC)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CCC(C6)C(=O)N(C)C)Cl,9.647817482
135146508,IC50,CN1C2=C(CN(CC2)CCO)N=C1C(=O)NC3=CC=CC(=C3Cl)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(N5C)CCN(C6)CC7CCC(CC7)C(=O)O)Cl,10
139375167,IC50,CC1=C(C=CC=C1NC(=O)C2=NC=C(C(=C2)OC)CN[C@H](CO)C(=O)OC)C3=C(C(=CC=C3)NC(=O)C4=NC=C(C(=C4)OC)CN[C@H](CO)C(=O)OC)C,9.969273762
135146540,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)CC4CCC(CC4)C(=O)O)C5=C(C(=CC=C5)NC(=O)C6=NC7=C(N6C)CCN(C7)C)Cl,10
135146479,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)C)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(N5C)CCN(C6)CC7CCC(CC7)C(=O)O)Cl,10
139430205,IC50,CC(C)([C@H]1CCN(C1)CC2=NC=C(N=C2OC)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CC[C@@H](C6)C(C)(C)O)Cl)O,9.634512015
139430237,IC50,CC(C)([C@@H]1CCN(C1)CC2=NC=C(N=C2OC)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CC[C@H](C6)C(C)(C)O)Cl)O,9.692503962
139430349,IC50,COCC1(CCN(C1)CC2=NC=C(N=C2OC)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CCC(C6)(CO)COC)Cl)CO,9.804100348
139506593,IC50,CCOC1=CC(=C(C=C1CN[C@H]2CCC(=O)NC2)Cl)NC3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC(CC6)(C)F)Cl,4.989276135
139506329,IC50,CCOC1=CC(=C(C=C1CN2CCC(CC2)O)Cl)NC3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC(CC6)(C)F)Cl,4.989276135
139506588,IC50,CCOC1=CC(=C(C=C1CNC[C@@H]2CCC(=O)N2)Cl)NC3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC(CC6)F)C,6.597309049
139506590,IC50,CCOC1=CC(=C(C=C1CN[C@H]2CCC(=O)NC2)Cl)NC3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC(CC6)F)C,4.989276135
134240618,IC50,CC1=C(C=CC=C1C2=CC=CC(=C2C)COC3=NC(=C(C=C3)CNCCNC(=O)C)OC)COC4=NC(=C(C=C4)CNCCNC(=O)C)OC,7.252574989
146556679,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CNCC5=NC=C(N5)C6=CC=CC=C6)Cl)C7=CC=CC=C7F,4.989276135
134165123,IC50,CC1=CC2=C(N1)C=CC(=C2)CNCC3=CC(=C(C=C3OCC4=CC(=CN=C4)C#N)O[C@H]5CCC6=C(C=CC=C56)C7=CC=CC=C7F)Cl,4.989276135
134165127,IC50,C1CC2=C(C[C@H]1NCC3=CC(=C(C=C3OCC4=CC(=CN=C4)C#N)O[C@H]5CCC6=C(C=CC=C56)C7=CC=CC=C7F)Cl)C=C(C=C2)O,6.522878745
146556430,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CN[C@@H](CC5=CN=CN5)C(=O)NCC(=O)NCC(=O)O)Cl)C6=CC=CC=C6F,4.989276135
139430272,IC50,CN1C=C(C2=C1N=C(C=C2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CC7(C6)CC(=O)NC7)Cl)CN8CC9(C8)CC(=O)NC9,9.962573502
139430271,IC50,CN1C=C(C2=C1N=C(C=C2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CC7(C6)CCC(=O)N7)Cl)CN8CC9(C8)CCC(=O)N9,9.8569852
139429461,IC50,CN1C=C(C2=C1C=C(C=N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CC7(C6)CCC(=O)N7)Cl)CN8CC9(C8)CCC(=O)N9,10.19382003
139430039,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC5CC5)CN6CC7(C6)CC(=O)NC7)Cl)CN8CC9(C8)CC(=O)NC9,9.872895202
139430044,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC5CC5)CN6CC7(C6)CCC(=O)N7)Cl)CN8CC9(C8)CCC(=O)N9,9.920818754
139457772,IC50,CCN1C=C(C2=NC=C(N=C21)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CC7(C6)CC(=O)NC7)Cl)CN8CC9(C8)CC(=O)NC9,10.10237291
139457842,IC50,CCN1C=C(C2=NC=C(N=C21)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN6CC7(C6)CCC(=O)N7)Cl)CN8CC9(C8)CCC(=O)N9,9.504455662
139429896,IC50,COC1=NC(=CN=C1CNCCCC2=NC3=CC=CC=C3N2)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CNC[C@@H]7CCC(=O)N7)Cl,9.266000713
139457607,IC50,CC(=O)N1CC2(C1)CN(C2)CC3=NN(C4=NC(=CN=C34)C5=CC=CC(=C5Cl)C6=C(C(=CC=C6)C7=CN=C(C(=N7)OC)CN8CC9(C8)CN(C9)C(=O)C)Cl)C,9.478861916
139429895,IC50,COC1=NC(=CN=C1CNC[C@@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CNC6CCN(CC6)C(=O)C7=COC=C7)Cl,9.709965389
139457626,IC50,CC(=O)N1CC2(C1)CN(C2)CC3=C(N=C(C=C3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CN7CC8(C7)CN(C8)C(=O)C)F)OC,10.19382003
139430182,IC50,CC1=CC(=NC(=C1CN2C[C@@H]3CCC[C@@]3(C2)C(=O)O)OC)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CNC[C@@H]7CCC(=O)N7)Cl,10.19382003
139429935,IC50,CC1=CC(=NC(=C1CN2CC(C3(C2)CCOC3)C(=O)O)OC)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CNC[C@@H]7CCC(=O)N7)Cl,10.14874165
135147936,IC50,CC1=C(C=CC=C1C2=NC3=CC(=CC(=C3O2)C#N)CN4CC[C@H](C4)C(=O)NCCO)C5=C(C(=CC=C5)C6=NC7=C(S6)CN(CC7)C(C)C)C,8
139457710,IC50,CC1=C(C=CC=C1C2=CN=C(C(=N2)OC)CN3CC4(C3)CN(C4)C(=O)C)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CN7CC8(C7)CN(C8)C(=O)C)Cl,10.08618615
135146497,IC50,CCN1CCC2=C(C1)N=C(N2C)C(=O)NC3=CC=CC(=C3Cl)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(N5C)CCN(C6)CC78CCC(C7)(CC8)C(=O)O)Cl,9.268801001
139430041,IC50,CC(C)(C1CN(C1)CC2=C(N=C(C=C2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC6CC6)CN7CC(C7)C(C)(C)O)Cl)OC)O,10.00877392
146234735,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)CCC45CCC(C4)(CC5)C(=O)O)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCNC8)Cl,8.301029996
135146472,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)CC45CCC(C4)(CC5)C(=O)O)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)C)Cl,9.309894379
135146501,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)C)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(N5C)CCN(C6)CC78CCC(C7)(CC8)C(=O)O)Cl,9.234260542
135146525,IC50,C[C@@H](CN1CCC2=C(C1)N=C(N2C)C(=O)NC3=CC=CC(=C3Cl)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(N5C)CCN(C6)CC7CCC(CC7)C(=O)O)Cl)O,10
135146510,IC50,C[C@H](CN1CCC2=C(C1)N=C(N2C)C(=O)NC3=CC=CC(=C3Cl)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(N5C)CCN(C6)CC7CCC(CC7)C(=O)O)Cl)O,10
135146489,IC50,CCN(C)CC(=O)N1CC2=C(C1)SC(=N2)C3=CC=CC(=C3C)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(N5C)CCN(C6)CC7CCC(CC7)C(=O)O)Cl,10
135146542,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)C)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(N5C)CCN(C6)CC7CCC(CC7)(C)C(=O)O)Cl,10
139506518,IC50,CCOC1=CC(=C(C=C1CN[C@H]2CCC(=O)NC2)Cl)NC3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC(CC6)(C)F)C,4.989276135
139430090,IC50,CC1=CC2=C(N1)C=CC(=C2)CNCC3=C(N=C(C=C3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=CN=C(C(=N6)OC)CNC[C@@H]7CCC(=O)N7)Cl)OC,8.782516056
139529821,IC50,CC1=C(C=CC=C1C2=NC3=CC(=CC(=C3O2)C#N)CN4CC[C@H](C4)C(=O)O)C5=C(C(=CC=C5)NC6=NC(=NC7=C6N=CC(=C7)CN[C@@H](C)CO)C)C,8
